videoId,videoComments,videoLikes,videoViews
KVcn4lUf-8Q,103,93,6323
3ykCX3MLw3c,155,100,10412
a5H0bC7IhDk,1039,62,10229
iNZQirfLTAo,107,84,7045
YBuQztZwmWE,87,7299,237502
D7TL-2qSJYc,46,12,1805
UgqzpSIj5eU,84,796,61895
ZRrqUTyDFDQ,176,11,2279
5KTRlCKPaPU,38,28,5307
bwOEWziJCtE,125,2271,26154
GiLs9Vk_4XU,166,348,36312
PVQY8C3K7do,805,3062,281807
IuYQJMSxqhM,85,216,13376
TWJXDzEBzH4,48,636,24769
RBnOi2bXhxk,49,1130,28031
ko_jbWJmmpo,45,689,13626
fzhUcBixW4A,36,270,8451
fj_N07A_Kyg,81,1033,16474
WbO-Y6n5Fto,36,409,21230
9zBc0ZV2jW8,30,78,2944
nxXNHiC2clw,244,5450,218210
WeOd80Q_hmU,88,4355,116862
Jjj3vpsY6tY,127,1861,37006
MS_3PTvdQNc,37,78,5109
C_ccDeNRJTg,48,46,3162
hibfp2yXdSo,55,217,11395
PwEZJRi3S1M,141,317,11629
TWv19XiqddM,33,57,4046
uVS81eljVjY,1510,7804,435449
zfiuFo_bGrQ,39,1318,20320
LT4G3CvuBg8,61,791,8291
VdQLRNuUIlI,634,3193,196651
yALK1x_nM3M,1064,4957,252869
MA9-lhHxR8g,71,57,5233
E9UcKIHPazw,75,3356,117965
LPR9WIlvRpE,286,3255,330627
VA-iOg7HfeE,44,538,8334
2M34-kEJUZg,61,535,33494
uIYLmAwmDiM,116,5168,151460
0ZBbSZVW_Ps,41,890,191435
2M4K0GXxKWg,42,75,4730
0zELSzyVdsc,71,2345,37000
K7lNEHmiUmw,182,844,58951
J6kL5enWQuU,54,172,16977
ELaY0ZvrxFQ,52,2631,118074
JYJILFTN9gM,272,1133,50001
Pm48HJzbAHI,231,464,79133
9___a5zMXAY,742,315,21568
xbi2-Ek524o,653,811,75859
ztziAazbEBU,403,4589,122114
PVEtCzMD1TI,49,21921,1982018
n-i1aXtAU9w,356,1770,55338
uDE3-roL15E,47,528,17712
1q2Yq1Ig5Cg,33,52,9599
a_BxPUeMvdc,407,541,24675
zX2cJ_0F7y8,60,424,9036
BxDOOuIMJQA,73,437,15525
39vCSUiI3Js,231,2007,81119
-86FoxXmMhU,38,8823,833733
5AzfKuH3WuY,177,1199,126875
vPzWkrvBbJc,73,2750,61536
x6DAb3uxinU,38,534,23464
0d3sHiFI0iE,65,292,20446
oGe--Hs74HY,105,424,26742
3QhJ-vZpC20,46,932,22203
vY_UM2hrORI,72,193,12852
wpgm-2v2TQo,740,1478,54514
L6Nfkf_AmXk,55,1183,23552
K5ObqxmJbB4,42,1846,46153
rD-uTm-bOcc,36,765,19022
clnIl2af-WM,154,115,5996
o9_zBOqPUts,70,98,12649
cBMMaojVn8A,462,5921,279901
Eb-ysK-KFFk,336,2083,115947
uBX7-YRcvLA,296,14070,413059
4jq4iKz7rSc,39,293,15789
tJ-BiQrSwt0,51,271,25919
GhEh0JR8XAM,48,3014,99825
TY3lDxmCStI,110,1873,155852
4MclWuPIkXU,80,1778,60897
tB3moim1Uh8,406,3732,134168
DC8VGzEiGUw,188,1357,162160
0N05qMz6mkM,95,137,12702
XnKprs0XMjY,87,1453,76931
EuaRPKtwryc,32,4326,356074
3zGoLaujduU,68,5523,139420
HmuPIcHkOlc,167,2820,85780
Jf6lThC8PJU,224,972,25071
20Wr9WK4wME,38,327,88852
WrKQlZqU5m8,44,686,27442
pnMWPKk1n-k,38,392,13972
aVqgDIg-6Zo,1168,2320,354461
51tFA5OtHls,51,188,12842
nC4K_V8p4oI,72,2928,19859
OxUTXfC0yfc,571,435,39720
U5TeATLP2m0,61,1050,45116
9F0TdNi-Tfo,129,4136,144135
A59LlyDWodk,38,132,13881
1u-rVKQ0kxo,83,4127,43786
BKEVmi9va7g,396,1686,152471
Rkef5JQ8NhI,112,58,5921
VYHvACfWFDo,49,372,40216
EzeGPDMK1w4,499,402,20118
pgdPrZIh9nk,55,1318,57133
cThsL8prNx4,1417,18778,1021998
skRuGB5IBwQ,121,2383,107390
94hA0iKeO-o,52,176,17788
bdE2_ZYdvek,112,1326,80675
aIb7861A7KQ,908,535,64747
sE3VSp4Pe5s,199,14671,378134
pqp7OU3wFHI,63,208,17283
9FLSjw6J4Wc,43,1805,33553
n34j19sNe2g,79,35,2547
ParxNf0bMlU,329,1598,76582
G6YMZ0CLLi4,276,6917,183256
uXZrQGiuQWU,413,312,38596
kcrdgWQs6l0,61,2416,119136
4zTcnAj9goI,31,1277,22435
4faHKdSSSQw,31,440,10396
RQggdEh7Y28,39,140,9893
4Sn7wfWGnBM,30,85,4401
9ManS4vhpuM,178,1809,44328
VpEY1vptm9s,126,120,10948
fWRGjNEfWaI,560,1513,55001
KqdbROvc-HA,30,229,4810
ai8mdlpU9_4,105,2412,37012
NFsqQm53zrE,156,233,61561
fqx2CwxIkfk,121,1754,36694
gZe1sBTUSX8,690,2217,41108
mHgmIp98QYE,820,31168,967065
29ADyiIe6yg,95,903,66839
MrzlzFWzNsM,53,1951,25400
Dst3ITYpvdo,97,912,27268
4IIjuFCWt4o,54,469,25866
ZYZUTtrxXBQ,33,1728,51021
uKMbQFWL_nQ,73,179,10178
Qxk9LHpgJYk,63,305,8424
Q40Bls5FyJU,48,47,5794
9dhsnJWgmzI,40,835,28583
PZQX8a09tU4,450,1067,170089
XTCj6kzXSmQ,316,333,10422
Ry1WmmApl4M,209,3344,113093
gIOVjiMSKoQ,50,533,40920
5H6tcaXZiyQ,100,2648,28840
r3Ld2ReNVP0,107,154,22969
spTe_tQGLvc,79,60,5426
I6tW_W1Rg5A,637,29194,833747
QFHyCn3y8gE,114,1515,48423
YfQd5173qPA,673,1968,130152
8iwIUzXx1og,52,176,24711
JG1Blp1vxFU,52,934,49303
p44Vkk6kAws,53,1379,131023
V-PJZOKFpKA,1397,25220,444877
EZcJml-F3c8,146,179,8993
s1xcoBU9vJo,78,98,6606
9VRAOe5ywBs,43,2763,63969
_CrytsfulBc,95,1486,30757
f4j1I5HVtnU,276,1509,77637
k_qtCKVymf8,47,1031,20290
5i9MO0Ugf3Q,179,1664,37170
iZJHn7cRalw,129,2274,122956
-RzXRxB8VV4,620,1581,100328
jSKgnAEYl1k,65,1575,56641
7OXnOoabKpI,319,148,18257
85LeozmhTtw,161,6561,114553
YZNi0cgAqRE,71,3739,40900
fN5qdi4lGBI,405,596,46496
lut_R-8usgA,238,549,29299
KtVCNYdP9eI,346,6520,211922
o1u9xgKIXs4,491,2127,393665
B7DWehgryOI,88,794,98758
FyWKc8pLL7E,1857,57607,1397087
XvGuQdCqPCg,304,2603,147940
s80qgtMAFEI,192,5722,89402
XjD6IcgUuXw,282,8442,282049
8fBuwvAedz0,119,656,54856
jVogVN2PC0g,54,592,56234
8omDSroshMU,123,422,28001
I-TXhDngVyg,39,2841,163924
VTjZYIvqDIE,62,1394,84955
4ZQrtZMYunc,133,1382,46482
yBKYVGFV_-w,769,4150,391259
SlzfgAftnis,434,9900,457886
XI-MgLDtNaU,165,5141,422745
ZTxk6M7cKvc,43,436,45581
rvmZiRnW0wQ,68,317,17761
KLyJpj93s3w,45,358,54974
_k19WFqRh5I,112,377,25273
R49Qph8sHeQ,330,1289,57934
la8AJvfOZNY,149,6806,258760
gyiZwETiG1w,560,514,58360
veHG_2lkZR0,69,5364,122532
862r9ckiDEE,1064,14845,755918
f8J-60MW20g,625,26895,798935
sdj4QEOMqHk,59,928,42489
RX6Zg-RekTY,486,19690,753602
fy1pCn7jVMo,42,136,12569
BrW7jkCNz_M,32,920,57881
fKk1pBuHQ8Y,244,1168,94277
wdYe0z3RL2I,38,87,5358
0pcuAGCSECY,78,4304,143439
13VVpdaxvVo,45,89,8261
LbuFnjHD-cE,169,4958,202852
xCgKXUNWy5Y,50,3542,82953
1rThLf6B29w,123,3016,44412
_qUOsNq_lnw,108,846,81000
MdqnoHlLWoU,144,632,46795
GVO-a2S1Z3M,40,31,5640
O58zLE4O4Po,226,425,31619
iMKcJGsJCOA,208,1691,38303
h_tQykV-Daw,66,1600,74005
bv6jZ-3vkxs,853,2982,559819
V24Od2vLpE8,38,3328,66509
c6r5OQ49plI,31,2469,41007
Y68WIU4LcgA,97,942,47530
NmgxrgSpr5s,53,108,8808
ltbjnL0O3SQ,884,2261,54772
kGBxO_5JGyk,37,118,9685
TcfxyG_K558,37,202,12178
0xW9HQ--0pk,41,90,4443
MGNORJqeuHo,32,208,26361
H-q50AZptB8,47,100,4910
aaYfieUYMBI,298,647,49303
V0h16hnPeVM,341,11675,691939
ztO2qjA6JeA,351,72,7163
kc6fnqFnR3M,315,4284,172380
L1zSDGE0pMs,103,2337,44886
ebnPG9sHwFg,138,1650,100507
uJVtsqqQcFY,62,188,14995
jKAytzBB0-g,404,805,59590
sP0cSY5UAmw,55,1275,63162
jtykPm8LK6E,163,2476,100412
Uvf6-ot-qtI,848,19082,761658
UwMnac2y_b8,972,968,141344
e8-rkgXToQA,333,8657,306828
MfMallafuxs,57,76,7190
4dxjksUer3c,164,270,12944
-ybvMvETkkg,44,527,36295
fhiWfXMFClQ,123,454,38061
iWoRmVQArUU,55,68,2020
8LLxVKyIcLw,216,190,11671
OG6dPHN3bUQ,93,830,29714
kDmVfOlGZyw,80,674,21798
FGwk1ZZqIw4,72,183,13923
RI8VOrF8IGY,170,752,34034
g9FCniUKhQs,495,3098,96610
_iAXPo_UwMA,586,13936,367135
VALKyPvaQr8,78,824,50505
YfOywbH36p0,596,40403,1063366
arIejR_B1Kk,120,839,26456
09tLxyl1CNI,80,343,13736
VdgcS510jeM,74,142,12836
us656eFUeZQ,2087,33512,687644
EYO1y06OMWk,55,814,26723
0gIIW2N9BRc,33,195,4107
d0CYU2V9w60,62,141,9010
aw34lxiQmpU,144,165,16346
y2up3tuYcX8,193,2240,178266
9QjXKvQyS5o,48,30,2866
x_K_dBlnw18,127,1074,37796
u1Ay-DCM8c8,140,18097,666959
Ey5a8gcvYT0,94,500,13974
NPA4xySdczc,273,556,21795
hWiFwsnamm4,101,3267,47652
vSywrr9fGxA,90,4660,109149
Ps5sdCWOKsQ,181,134,8486
eLsP-iuuaZo,65,836,37253
zj27hCs0A3o,55,830,31923
EoFnb2Ff0lA,301,1139,24456
y8ZLAIWFYMo,69,209,9484
Co9uk4fpWTs,38,414,8449
N2Z7_Z3ysL4,487,13369,242941
o8wJE40cZDg,751,1669,50865
t8s7rghXUAk,32,729,18575
tJFu57bPEVQ,1225,11785,369882
yJDyN-9opNE,98,231,15768
m7WHwBgtf8k,106,1403,126330
_t11qqPKKas,1265,38153,1509111
wB2bVIvgr4k,289,44787,1486907
xjriZaMV-jU,44,778,17686
mDpd3_xR-iI,56,171,15436
dKKkGnzS2Fg,92,2069,47313
0MH5-IOPzSQ,528,17236,499101
97USMiROfQU,85,49,6107
cWJWhwkN84U,144,4183,67913
BtkoBU_YprY,371,40388,869041
ro785zqNx_A,212,1448,100640
aWpM5CgIhKA,370,14304,469613
zBQIqWWUEoM,93,286,51545
4c-OrX9P2Hs,65,581,73042
bG0MNlGZjn0,40,75,4449
6dS4cbFVAZU,47,2738,67774
67VmlOyWskE,87,654,34438
CCV9tZ3dSYA,98,1197,153634
EpZYTmhNh7g,30,457,9267
Jwz0unBKGfM,501,506,25387
6zV8g8uVI_g,151,897,48394
g7GeLiVzSms,98,2255,40725
1NMzkGMZFBE,38,318,27840
m5J-yZFoRlw,50,92,5013
MvF9T2lasC0,38,736,36143
jScsmVI27UY,31,6,728
aL6bIow1xmk,157,211,10514
CQFn3SOCU4E,38,101,4632
XrdNsAi31cQ,36,93,8483
xzLJn1ebSj4,117,396,30244
TGFKfV4To3U,42,223,28114
6DtrhixHx-c,94,77,5682
ZNW-a6ibGK8,157,696,36423
CVCT3RhGuZ0,353,569,38333
AzihVQ_i8Z8,117,1218,48788
LEC7lkumjyk,40,116,9241
AF3Y-HiZRhY,40,79,6085
6AkplbSVQtQ,142,301,11854
f4BAz_T7j6g,110,3032,97997
ya3rja7lKpQ,168,3283,98899
iMx6lXE5V84,220,7504,103439
mjg8n_4GzWg,893,1479,120936
5EjCtLrEdDc,78,190,10301
7L7_wuhsXfE,53,336,15534
vL8vqUBhIUA,277,793,195253
VSa0XXY4LJM,134,334,15242
F14kgmHTRLw,49,292,14378
Va4rzwwU5LA,633,6201,382261
8N2n9JcKnbk,95,309,21456
XPm--CwNlLE,61,246,42296
VTTE8w6IcjI,56,165,10439
YmGFoXVZ-wQ,37,375,32509
WEZH_fVP0Nc,156,605,22234
iQ_GVUkXRjw,79,3029,99282
ARq_UKfRu-g,44,1685,30254
aZIbj7InUI0,46,239,10631
TUkm493IQfQ,134,104,7328
0YlD5yz4qqY,951,22358,477723
EoJyS3drt0o,66,248,11055
nLf37n0Y3dk,123,113,15067
Wi7IGXjQkcg,315,1174,39913
x-cRZ2QHat4,37,83,5211
7AbGKAvzNUM,239,96,12469
Ei6LpsjTZPY,165,222,11287
CdZhqr8Vo4g,31,415,19635
tc4VkGFH-po,93,208,28739
0Pfsx71OZuU,3281,7652,903707
lUip2NBuIw4,67,503,27177
P6PMFyFKNek,168,1708,53791
MZ4ZaCRWq90,324,330,28341
ElcdJ6MItFQ,405,1054,41392
JYj9yyo8Tk0,238,314,16546
uJDo03ukSPE,811,1135,96362
ShXWTmUSD7o,106,839,42793
mPT9mnJjXRY,32,484,18475
_k9GnxtUKeo,120,108,9334
AVHNYZX2Hpw,473,291,19598
Tqq1UMD9fVs,137,346,23013
zJ_B6VSopRY,66,55,4684
wf9zQNszzpE,517,253,13352
69sWRwCPcto,50,115,7888
MWycD-9lHAc,331,1180,65522
qRPYCd_RJbU,154,1289,83313
vXCBENXUkas,571,1059,75172
6DpvIde5iBU,130,60,3865
INnoTDELv-w,325,464,11369
XQgiihlfiKM,58,1000,26551
gD_4Pp6tloQ,70,253,49810
2mbVht3ohhw,61,1156,49304
Xzn3f1BJinI,52,78,11935
TN8L3NvscnU,170,1129,179244
XgqLdNeHHgM,41,577,11735
GuUWO0C8Oyg,64,433,16462
qu8UDipQqB4,504,1493,292353
vuw81Si8zxk,90,1503,45047
5c484dZWVe4,590,600,23500
F--oUwlGmMc,189,2868,104698
aTwULDlnIWU,160,2333,57616
uOgjnoBP_fE,56,1026,71713
8cZqmWmtlkE,2763,17681,1663054
jwNz42-4KLQ,123,1678,168343
_cdF7aW9a9U,63,1220,40000
bpMlujTjMZY,64,228,13930
PKIu1P8P_04,54,135,6024
-6Os9L2fib8,96,1307,39644
RsK7u-tWfpQ,130,144,12537
7xP5FEzclQo,432,4240,189727
MJShE_ZmaQ0,46,712,23106
shbTTZcRdDs,58,382,15445
pmMxP2y1B6w,71,132,7981
sd3P7gxKlHU,241,4369,143862
UPJx0tdXqf8,145,10628,121813
lkJNcvrJOYs,95,289,18104
RC53M4GyFoU,38,863,36261
S-km2XGxifY,144,650,15982
eFpVqrTPFHc,412,1220,59787
viJWpmrrehA,43,94,6013
8BlGQKZi6r0,32,166,5468
FLl09HIJ0Fc,46,3669,41106
kTvFBwqMEuw,287,420,16262
y7AsOf6QNyM,33,422,17284
EQULtHwLLK8,58,170,12806
sUeynos2EFA,96,4217,67943
gVx5cu7SpwY,163,7553,119270
eWCxtxO1n2I,77,453,56422
zYDtWtnFZc0,63,865,17750
IetAOp-5Cgw,57,414,23016
f47LNuUAMXw,74,78,8318
qtrferuZW88,50,1607,11899
l7fQMzTwf8M,44,1049,29688
R2f-uXYW61A,89,189,7510
zUQ6d_PJPok,46,426,15222
FZnHU14uris,82,109,8749
dcL77yDxAg4,265,1217,124882
FyhSYrmW_5E,30,2707,122433
O2d6ioDsGnY,151,8454,118327
UDSLz7g90GU,68,452,21222
JotSCaozZ64,49,1376,74784
j1bQKDmpyp8,238,602,76154
U7xgUuDxm4o,49,240,16761
jimtNoG3WJA,138,611,35119
Zs4Wqt5YOVc,466,690,23864
pgk6naEik-A,180,383,19470
1uiwKS7BZIo,113,210,15974
vi2VXZgPlZA,49,249,7024
VrxWbvbnQ78,36,2619,34973
e1fQ4AOYQT8,525,1323,60912
7BVtS91YTrc,177,235,13421
jbQVhtPcPk0,48,2093,21485
WyuLdn7k5wI,110,893,37052
YEeXMXUsRe0,141,10590,149732
v1_SX_5gQ5I,125,240,13262
0si3AUfE8mE,158,1126,40414
hYfuThxIZK8,306,2191,164584
82Q_gLT9EN4,136,765,34695
kSo6LE24BWA,64,968,19588
wAut2426aX4,59,590,45928
0EWZnVt3TWs,75,182,18099
Pyw7BTYQVp8,81,289,28527
zaDQ8RozypM,330,17217,521710
nvUiMP3AiJ8,1026,2504,93891
Em8qAgtdqww,48,1848,63941
paI0DusyAlU,67,6550,112598
lth3ZuyAfLY,31,2819,47072
cYMft1flfdI,63,2304,28970
hQQ7ni-v7Gg,359,22470,432717
MMz63G2-JbY,103,952,43480
g8brwaxbB_U,308,42310,1046034
goBNh3FNWVA,70,96,11665
S6J5Giej2EU,53,2114,21352
YyUOMiZTsgY,32,91,3564
LMP9SjeI1CQ,33,5418,119714
Kxc6mon1ZIw,114,2071,84641
T3ukRAZzZl0,41,4919,61107
TT-yswBZqpY,36,699,167904
bw8HHvr40TQ,123,5957,73172
DD2WW8r0MVs,65,3218,44557
ketFpKh9hj4,396,845,70450
JechWkX7Y14,62,166,7421
oXIF0_-PTPE,232,368,32760
J_jpgvz56tM,81,56,3521
HrLeRzjsOYY,254,535,32424
zt-ICLUWwDo,56,5278,333160
B2NANu25eyY,433,3517,100899
Zmx6QCPIedw,151,895,176169
TZNNIF2ksDI,40,453,11355
reuSioyXw8Y,44,417,22506
d6phiJAwvU4,153,687,29182
Jfya3HhL0H4,42,459,22076
ETK8EbCAJ1o,9305,16025,689754
pAZwRdk1WnA,113,744,22277
_yIAjS6RHGc,52,1283,19400
HcYeuVS68-I,99,48,5206
4Qzk-htJb3k,42,71,7399
98pq-Cz2PqQ,49,70,5030
g_lW-5wn00c,315,286,34294
dhenbsHx4v4,144,13658,235978
7cGcAU8-wdU,329,1471,67080
eyGnyt6s_8c,75,161,10128
545mzU9ahDY,73,112,9982
ZReAhKoUjjg,79,1999,24152
MLkBOhjSlA4,30,689,118988
uFWK8Q1S9Q4,519,7184,184800
uZ8RUyNRsUE,198,2866,171721
ep_FnD6IVyw,324,2026,124976
HEGoQkyzNlY,707,739,126226
n5aP_G4FJAE,401,616,49422
wIWrlt_rYsg,55,260,10005
QCBk2o9Em8E,2367,11844,317018
HoYqm78kUhI,160,266,15948
CymBKQteTAw,40,802,10555
aPyxBk-32WA,847,1216,92222
wj6uPyHpsl8,152,15301,271094
teehQSBviyk,267,27647,1073317
ymQQu-JGKug,49,175,6169
C-X6xHpEwgA,40,5109,48456
8GIaCs66EPg,65,79,3832
ZIP8Q6Drr30,154,1073,68521
NY92f9Tg1qo,36,118,6987
drxrLdOoP9Y,32,3363,75085
jxS5usxZTZc,68,1578,40510
o8GGLITUIy4,117,1237,92612
uYQhIMzTOhU,99,219,32238
XPqqMbNTh6g,138,5525,154670
8LaVunBVEug,197,4758,641595
Xx98_cLYKnw,120,997,70599
W4ZcV-iRf-o,72,255,18201
NZnWxaIktqI,50,118,13281
zyT8SkIDzqQ,81,309,9567
qYVw-ELYk0s,36,261,7838
DczHOWv8oAE,67,406,31238
GNmhVnJ_LMU,61,608,30051
PdR_Af96KPA,56,174,6848
rOUxNcMhEQs,153,1845,35885
lMUC93OJkWk,62,803,18714
1O_RUUMw4BY,307,22679,539106
OTBPm67x8EY,557,48682,581027
FaKyhKe2nYE,32,183,12377
K42R0ROhNGY,33,41,6054
cYNK1SQLtMw,75,2962,48901
ycSAC0n5Nng,117,11697,224476
7wfQmHH9WJs,33,739,11079
soQGYIEh87U,74,1901,25245
fPeFOQLYvpg,505,44053,619133
yoG4VijJVGs,41,524,23482
XW7nXdacmJ8,7511,59668,1549455
8f6XZedkO-Y,4402,51510,2026398
wgPOq-8dfwY,7217,106623,1768736
czCFyzTVDR8,3685,67923,1856349
_GkAzfDD-uc,2196,23595,599230
27Pvtl557v0,6652,116280,3802698
8fFA46OgDp0,3228,82530,3831781
UHM3V-DLGmk,5831,80762,2644707
lHUUTboLuQ4,6547,88580,1773378
8sDmgXpPS4w,1719,72716,2373862
DXGs6FC6hdI,5071,70662,2685410
RuesKlOfVaM,2100,54308,2027256
NN3FE813KJs,2262,86806,2974231
9CgTyqctTz0,6902,106479,3775861
KxT0gWgwQUw,5684,84295,2784173
0ETkEGF3Oqs,122,364,52512
TZDbe_RGS_E,6682,123308,4939445
95wUTeGHG1k,10460,112960,2106229
JtoEoYEcKqY,4365,148968,3502798
jawUCKKFq7w,3723,54178,1157084
m-dv19qPkvc,4142,29336,629862
6xZVqaFuE3Y,1704,20603,469365
lDqSG1bu4Zs,4660,26633,597319
e_IiT3g_Ats,39,104,4075
11dM72EDy98,5482,37092,629198
KQ2Y2YwRFZs,2394,39436,656390
kTp9exzuqNM,1276,5379,68875
zniC8tEnUOU,2229,17224,277173
KbVvETwMJaE,2405,59743,677291
uIt95IGj3Pg,1082,26694,605582
Qq0Q13vYDHU,2001,19632,269714
G03WJLQMf_E,735,4625,76810
nxWog4lrlDA,12354,99690,3055155
D-HBpwluM0c,6465,62417,1406088
xdz2zceT6ls,858,15221,198323
SYJgC_J_0_0,1370,14486,207512
YEM0zIE0VPM,630,7875,104934
_k7ir41Upfo,619,11153,201834
g7g-D0ES2_E,1269,17995,374749
ELbdGh0-4T4,4091,27509,340220
raQ94f-7Cfo,2102,24684,353754
afbPfc9bqi4,4158,54270,935797
vAT0rzqJ2YM,2933,29147,444072
AgxbQjjc-XM,2145,28582,569029
o3rVN8L5yBE,268,1067,16233
FKa2XClFODM,124,646,87576
dtTogocPDAo,68,306,10557
bXnnYJ0pSa0,72,1633,89245
8j7VJqrPHFY,44,523,36863
Wn3QF7xq7YE,229,721,44281
LGWlSTweVKM,164,4624,72432
KL_GgLAy_Nk,174,1484,105120
FUzwJri-swU,100,3639,113220
aVR_OMFupXc,50,82,5378
h3ge6tDaDDQ,294,2928,129921
bkGvbCXsYsw,104,189,13012
e-2U31uFAK4,49,192,7349
0H31IVKhc7I,51,955,21668
b4r1glB02BE,64,95,3404
lLWrJBVMaD4,106,744,24427
XpiXArJ3rnE,72,24,3442
LUTI1fv7gNg,269,679,48063
GRBQPIWnTuU,39,203,4465
DYsBYaOOT10,142,6409,212541
FEy3ZFh0O68,79,62,9319
VNaFFak5upc,317,1039,46590
rjMMc5XW8L8,67,42,6925
hcbhaVLKOQg,212,1841,99584
YPrGo0vt768,1669,10138,281394
y_D9dNuENRI,114,6060,146206
GdlONYR7KT4,36,201,10235
A1BrCVLTnIw,5595,42397,1386794
_IeOrvI3wys,631,296,18757
WpqAzLrORrI,93,128,15688
-Kkwx25yg0c,2311,278,23393
Jfz9TC_Ke4U,37,20,1510
uyKUXsFpXpE,75,468,28497
HZfWvKB0hGg,37,124,5276
-ENH5ugehkU,44,73,5538
I0S59xqMM7A,700,19308,550685
K5RN3-w4_nQ,79,904,32649
e5Mc90j76tM,79,875,14322
4RnHOUQKBFU,520,2210,76184
N0odf_Vnp50,38,88,4890
hbTHZnWzOTM,51,78,4468
H7MZphinz-U,192,2927,48259
6rHnM-0pW08,30,1506,33268
PpmIE2zBmwo,167,671,51584
jfL0-bd_z-Q,55,1394,51687
lsP14HfrPXM,60,1863,21590
Wfpr7Ge_xUA,40,52,3670
-YQKweSyxu0,40,434,10475
Fjo6x99TzoM,222,282,20253
K_HXQ4fw9nU,194,223,26696
1kSkVlMyNQw,222,177,35727
yphS5eSq3-g,59,2831,32679
RoRmf7SNi8A,77,506,26446
h4QptawduOo,46,372,9038
AOwZ1CQ9868,47,456,22369
LwLXRpQHJKI,66,226,14288
OjZUtTiDkwU,106,327,23025
I2UNqAu94u0,277,2300,150282
AmClZsn8wfc,40,733,16937
kSlZsS6khLk,126,3089,95370
ueqXS_1Nikw,372,12155,208612
w4smut7kGP8,110,723,16779
AMURISBUJRE,57,119,7690
XfbLkR9UsX0,60,1220,36105
YV05CmW_R5Y,138,171,16764
3EQcfluiOVc,61,125,9484
FI9O03_WYhY,96,1771,73347
FZo8ZwaJoY8,93,631,35342
4UvGlYRSAQ0,122,637,31126
95M1LAXIIGM,822,1080,110631
sb6wF5JQOrk,88,2543,94236
rYWvreA9Nho,108,1830,29685
wWeSlH4LAr4,85,1884,34793
4TyVA1AY07o,42,242,9246
xz9ojr5DyoQ,119,411,11893
9NlBqnZw6xI,80,298,16796
8EdAttRiLws,451,691,33661
A6oIqPCZdIY,231,1009,202984
RYl612zLcek,70,283,25880
ZIdkCtEhyg8,44,436,34137
bSv3FreWrIc,134,465,28474
5HFjnhBCebg,217,1790,229683
wLjkYkdiOVI,629,615,36323
CMoHZl2a-xI,195,751,45469
ausNr_rNIlY,44,383,17804
KoOv1HaQ76w,60,120,13850
HNESFO1Dsls,75,366,19600
bKbx8cGGOFE,87,2091,79329
C7xUsUUvV4k,64,105,8326
lDB49lyf5Eg,798,2100,92027
tucitg9hu2k,46,90,6508
S5qyyMUv44A,427,3276,276455
P3FCKSh23Wg,64,325,22901
S-yjT6XYXvE,157,5381,63027
U6IUkAcorXY,179,1971,282199
x3FmvLF2vEY,66,498,19705
yUvGSVY1ato,41,146,19003
0646ccuckSA,65,257,11360
bJiGGV_97Og,47,1058,37154
f9_78LublrI,54,317,17737
J-XAD9Hm66I,47,830,19053
kdHzQD_V5Fg,157,301,45014
L-2JF-hiWdo,129,1529,154569
q1Odnuhh7As,133,18473,1266834
04xuH17Gjjw,76,321,46537
pS1TAITm768,103,171,34086
uaVGgQku2UU,227,2451,207944
ztBKigb3Ic4,351,2787,412815
RhNxc09t9lE,51,95,4890
ZT61JD3uxS0,421,358,23931
wPGD6RYQXP0,103,126,7111
1PnEJ7kT57M,102,334,64203
EZuK-EVsnhE,47,437,38005
rKs69QyjGiI,37,49,3127
XP8h-D7LEnQ,282,9312,358455
Ma16vai6-mE,38,103,3570
Xh2Y54OGXlU,349,296,27736
VzREjO5C5YY,241,396,43110
d5oHlcV3YXo,32,118,8722
YGxpYCQeCyU,38,1071,34552
3YC4h0x0h60,50,335,23830
Vqt--GjRweM,46,1444,25069
LNc-Bdf81fc,119,6924,163408
x3egVw7SUiU,106,387,17681
rnKjf6BybDs,42,78,12125
gHM4Rb-DiZg,134,269,11094
M7hLde-6mOE,331,352,27029
jZC0TQn81Fs,234,2435,60950
6TABFizUvK8,77,4894,198516
NWHeMr6bx_0,47,41,6355
itY2cbCdmDk,517,3306,161484
gxkx6oxrF-c,2919,12287,762520
o0EnopxwtFQ,55,1249,23650
IGqYiUhFqqc,37,300,8503
tCSQB9sRA0E,56,381,15421
m7oayBSigr0,52,791,30559
NqwV5UnJE_Y,31,181,9642
2DR-uehg2Ec,122,1008,49880
YsR7QB5a0JE,47,456,26424
NlpVwwRRqPA,390,20993,360668
xFmV5nLqvf4,274,6741,319970
oirFrSl4-xg,124,4543,98500
7OKGYBWjvsM,247,21551,509910
kHSKCLBGAH8,106,696,17648
FiYNZP2Tvgg,49,2006,88414
Hb2pK30h_w4,38,182,13054
r07PqyL2JX8,450,1043,57638
2A7RS2cCphE,255,3171,215978
1FN1D77jek8,40,493,36814
oZsJOer0sJI,50,691,20116
tNd0pPMrvDc,91,687,28250
jEGXO3ZKcsA,240,4139,79185
k9sZZcaC9K4,73,5349,100190
aoUcoUDVQIE,31,166,7658
feqHmTgYCgI,50,1143,14317
8bw9m9bi5LA,5400,8046,216640
nbE0ul-6ibI,83,124,6788
ee_Cz7A3MSA,30,380,18041
NhBcqPaOG_k,87,1486,35100
2zZxd2yWIlA,1886,6629,321084
GTOkLe06eLA,62,966,26704
be0wDWuxA1s,92,3175,96251
