,videoId,videoDuration,videoQuality,videoKind
21093,bpZe-EAg7xY,58.0,hd,youtube#video
21094,qBLzfmBOTbM,207.0,hd,youtube#video
21095,WJCLXILuPaQ,37704.0,hd,youtube#video
21096,aQnCgDz68YY,66.0,hd,youtube#video
21097,lcN5fxmYU2Q,14036.0,hd,youtube#video
21098,lLWrJBVMaD4,596.0,hd,youtube#video
21099,7GRXLUqiFsg,59.0,hd,youtube#video
21100,4NYgqGv0H_M,341.0,hd,youtube#video
21101,i3UjBegRJAM,48.0,hd,youtube#video
21102,P-sXmeXysIk,40719.0,hd,youtube#video
21103,9jA0KjS7V_c,983.0,hd,youtube#video
21104,o9_zBOqPUts,147.0,hd,youtube#video
21105,sc5GuYAaUOU,519.0,hd,youtube#video
21106,vuBmyk8QShQ,42899.0,hd,youtube#video
21107,TpuD0dVisPY,56.0,hd,youtube#video
21108,-Yn8kSGPtm4,89.0,hd,youtube#video
21109,J6Nm1bjO0M4,26.0,hd,youtube#video
21110,5cEHL5H9jWE,66.0,hd,youtube#video
21111,iabp4JmcQak,92.0,hd,youtube#video
21112,2bbaARr0hyw,523.0,hd,youtube#video
21113,GFmNeHIhARg,52.0,hd,youtube#video
21114,uvhYpMNvYJc,202.0,hd,youtube#video
21115,HFRgo6UeC-g,241.0,hd,youtube#video
21116,89ksLQPy458,103.0,hd,youtube#video
21117,DIJ1k7p06cw,197.0,hd,youtube#video
21118,K_gCCm5Y9bs,38.0,hd,youtube#video
21119,4qPSerbQxG0,23690.0,hd,youtube#video
21120,xa9MWsRSQzs,42.0,hd,youtube#video
21121,KTdItTJVvFQ,1409.0,hd,youtube#video
21122,RqBm0w5w7jE,105.0,hd,youtube#video
21123,-n2wkmd3p5s,57.0,hd,youtube#video
21124,K06cnC37FeQ,172.0,hd,youtube#video
21125,z7ibACwOgxc,373.0,hd,youtube#video
21126,G-1fuLdcTdo,42.0,hd,youtube#video
21127,RnWLl4bntIw,87.0,hd,youtube#video
21128,wwGV1C_zpfE,1735.0,hd,youtube#video
21129,0rAqSvjb5vc,363.0,hd,youtube#video
21130,h6IqlDwBh1g,51.0,hd,youtube#video
21131,VgVQG77mBbE,3551.0,hd,youtube#video
21132,tmXzUHhW-e8,48.0,hd,youtube#video
21133,_N4lPMtqvxA,187.0,hd,youtube#video
21134,YZNi0cgAqRE,57.0,hd,youtube#video
21135,9DLSxlhw_WM,46.0,hd,youtube#video
21136,lSdHO3vX2Ug,4580.0,hd,youtube#video
21137,SZlLjtbhAL8,8081.0,hd,youtube#video
21138,VLC0flJSzfQ,58.0,hd,youtube#video
21139,YTB7YQbi3ws,624.0,hd,youtube#video
21140,gKirlKcVbbU,733.0,hd,youtube#video
21141,WpMIpa12rU8,211.0,hd,youtube#video
21142,qxPWdaOOnHg,666.0,hd,youtube#video
21143,gKj6FsqNPwc,74.0,hd,youtube#video
21144,X-cHxJg7Lrs,24322.0,hd,youtube#video
21145,xcODUk0o6tU,917.0,hd,youtube#video
21146,0qTEf7VVcXk,58.0,hd,youtube#video
21147,2I779_SPUJ0,69.0,hd,youtube#video
21148,HsMAQqt7lEA,106.0,hd,youtube#video
21149,0y2nPFChke8,573.0,hd,youtube#video
21150,kYh3zpsyaoQ,28606.0,hd,youtube#video
21151,bScpRt1C8V0,2717.0,hd,youtube#video
21152,sX2dnabxY84,226.0,hd,youtube#video
21153,mAYtUF2ey1c,182.0,hd,youtube#video
21154,9sD4fki7-BE,39.0,hd,youtube#video
21155,LNJDXCkP4QY,46.0,hd,youtube#video
21156,J7hgkuHEu5g,42901.0,hd,youtube#video
21157,uAEDqXnq5K0,6781.0,hd,youtube#video
21158,j_Ku0MTxRhY,42901.0,hd,youtube#video
21159,pOmyp1ScXXI,1897.0,hd,youtube#video
21160,ZIXlEekvR8Q,32.0,hd,youtube#video
21161,9SdqDjYlPZ4,218.0,hd,youtube#video
21162,FJBaFy8tEDw,47.0,hd,youtube#video
21163,mawhNf4y-8k,51.0,hd,youtube#video
21164,lRBcuV83EOM,443.0,hd,youtube#video
21165,0qKrfT1L-1U,926.0,hd,youtube#video
21166,kIOfOTJyEfE,24.0,hd,youtube#video
21167,F2b1Rpant3I,38.0,hd,youtube#video
21168,BNLKw77fOQU,187.0,hd,youtube#video
21169,Z8qB3yk8ezE,58.0,hd,youtube#video
21170,SnHY2GnTakA,2121.0,hd,youtube#video
21171,g0wmOM0NS7w,607.0,hd,youtube#video
21172,dq0TDb_y2QM,4997.0,hd,youtube#video
21173,eADq6Y_wRpE,10386.0,hd,youtube#video
21174,SC6AuzTVIqY,718.0,hd,youtube#video
21175,HeAyv70ELOY,263.0,hd,youtube#video
21176,2O9Kh5eaBzo,89.0,hd,youtube#video
21177,JUVuz7bf2Hg,1010.0,hd,youtube#video
21178,AfRjZphPXzI,40.0,hd,youtube#video
21179,vHV3KI6FIcQ,141.0,hd,youtube#video
21180,XkqLFuIdp6A,683.0,hd,youtube#video
21181,0k7VeMoCmyc,42.0,hd,youtube#video
21182,yxwS8Z7v880,825.0,hd,youtube#video
21183,9RPfRNE1j3c,518.0,hd,youtube#video
21184,H6IV2zU0Jlg,15132.0,hd,youtube#video
21185,rAu8yGtGS0g,8866.0,hd,youtube#video
21186,qRsxdyzAY14,119.0,hd,youtube#video
21187,-uTC1r1Wjqc,29.0,hd,youtube#video
21188,XHKyyJO_Afc,59.0,hd,youtube#video
21189,fO-gHvKP5vw,29774.0,hd,youtube#video
21190,6h83-YvPzLs,55.0,hd,youtube#video
21191,Gps4Bpp12NY,128.0,hd,youtube#video
21192,81PF3-QuNaM,90.0,hd,youtube#video
21193,CFCeO4n44jM,38.0,hd,youtube#video
21194,A8hWQAuum44,40857.0,hd,youtube#video
21195,ZyxqAAQQ_6I,86.0,hd,youtube#video
21196,MR6PMq1uskQ,42898.0,hd,youtube#video
21197,yhA1dqb1YT0,42320.0,hd,youtube#video
21198,b4r1glB02BE,136.0,hd,youtube#video
21199,PyzuM9-PGss,48.0,hd,youtube#video
21200,A-ctmYsYyBs,113.0,hd,youtube#video
21201,kSr1dXRgcyw,953.0,hd,youtube#video
21202,FuvwQbzEQqk,144.0,hd,youtube#video
21203,NlpVwwRRqPA,53.0,hd,youtube#video
21204,_Z7O9DS5Afw,57.0,hd,youtube#video
21205,9iAMQxQ2nH0,35.0,hd,youtube#video
21206,29OfRjbPBWw,64.0,hd,youtube#video
21207,QTwJlrN5zt4,445.0,hd,youtube#video
21208,gmLpd5xdWWw,88.0,hd,youtube#video
21209,w8UOpLBz8bI,197.0,hd,youtube#video
21210,A2xw-mrO5lM,108.0,hd,youtube#video
21211,B29IFxaZJdA,187.0,hd,youtube#video
21212,D-rlU8heHno,59.0,hd,youtube#video
21213,uYQhIMzTOhU,128.0,hd,youtube#video
21214,0TtGQeHcAh4,67.0,hd,youtube#video
21215,GoprhUlBw2Q,16606.0,hd,youtube#video
21216,kQN1SNQjoVQ,30675.0,hd,youtube#video
21217,RQA1tlufrmc,54.0,hd,youtube#video
21218,hH1vHq44FbA,58.0,hd,youtube#video
21219,A_iU1oPTyJk,224.0,hd,youtube#video
21220,13VVpdaxvVo,69.0,hd,youtube#video
21221,sTQ3NOnXO_g,100.0,hd,youtube#video
21222,LZzq1zSL1bs,19712.0,hd,youtube#video
21223,AzeR-bxrSAw,46.0,hd,youtube#video
21224,oCiAAg_Tgfo,124.0,hd,youtube#video
21225,_JnjyPlFh7c,1571.0,hd,youtube#video
21226,hNplYZ1eixE,42900.0,hd,youtube#video
21227,MKNoaLjLuFA,18.0,hd,youtube#video
21228,XGOhJtyIzso,56.0,hd,youtube#video
21229,hKgUlpcZ1eI,5227.0,hd,youtube#video
21230,DHzm_1IvN4Q,8246.0,hd,youtube#video
21231,xJ8_DmIsEWw,52.0,hd,youtube#video
21232,b_dE8mT_JFU,124.0,hd,youtube#video
21233,U8248dkh6cM,1253.0,hd,youtube#video
21234,9UVdlrtixTc,29929.0,hd,youtube#video
21235,LhueJrgkSzA,138.0,hd,youtube#video
21236,V1DiTt-KD1Y,122.0,hd,youtube#video
21237,Phw8k2X9j6Q,77.0,hd,youtube#video
21238,HbNkPI_xI3s,139.0,hd,youtube#video
21239,p_wboa_HnLs,59.0,hd,youtube#video
21240,xrVtnmYQeqY,77.0,hd,youtube#video
21241,9zuRAptK0N0,52.0,hd,youtube#video
21242,DusIyXjvBTA,185.0,hd,youtube#video
21243,rH-htZkQbU0,35.0,hd,youtube#video
21244,JOAioub67MI,204.0,hd,youtube#video
21245,ZncikA9IHwM,251.0,hd,youtube#video
21246,bqInrZCQkbk,515.0,hd,youtube#video
21247,TgD97eJeF-4,895.0,hd,youtube#video
21248,xi3y43ITrCE,9260.0,hd,youtube#video
21249,jC6mcRLkr8s,59.0,hd,youtube#video
21250,SmsggEzNARs,211.0,hd,youtube#video
21251,FQojpJhEn_Q,53.0,hd,youtube#video
21252,SVIxSm7SV1k,58.0,hd,youtube#video
21253,toyRiIRyeUk,1313.0,hd,youtube#video
21254,wxEvCSneofI,59.0,hd,youtube#video
21255,vNI-PHcYanU,95.0,hd,youtube#video
21256,xoNSV8CnCUI,58.0,hd,youtube#video
21257,0qhGooTJ6sw,245.0,hd,youtube#video
21258,BhY2ylyTjSM,115.0,hd,youtube#video
21259,NNhMp9syGB8,55.0,hd,youtube#video
21260,vTDclogUaQs,11560.0,hd,youtube#video
21261,p_5SVfpDEME,403.0,hd,youtube#video
21262,QJI89Nmdlpg,63.0,hd,youtube#video
21263,5Ac4osGuLHc,59.0,hd,youtube#video
21264,p68XLw7jXFo,92.0,hd,youtube#video
21265,ULyRP9D7lgE,154.0,hd,youtube#video
21266,yzSh1ZKzNh8,1515.0,hd,youtube#video
21267,_ygeNrZMpQg,64.0,hd,youtube#video
21268,VlQsUl_EmIk,58.0,hd,youtube#video
21269,VGhKwwVfLL0,244.0,hd,youtube#video
21270,5Eny6RIEoVE,156.0,hd,youtube#video
21271,NZTvcIVpTIE,75.0,hd,youtube#video
21272,xy_EpzED5Go,59.0,hd,youtube#video
21273,Gbi0xEvTDTI,143.0,hd,youtube#video
21274,HW9Gd1sJsu0,4827.0,hd,youtube#video
21275,xFU1ItA81iY,12895.0,hd,youtube#video
21276,8nFTrKA_vWY,56.0,hd,youtube#video
21277,W48a1Qxm310,117.0,hd,youtube#video
21278,qqYdRiO0In0,90.0,hd,youtube#video
21279,3sziZpv_3Sk,343.0,hd,youtube#video
21280,WhqEJRzXHe0,121.0,hd,youtube#video
21281,wc6mkTaRB_I,203.0,hd,youtube#video
21282,_8mrT6u-xjc,50.0,hd,youtube#video
21283,EZfcCCNOVzQ,42.0,hd,youtube#video
21284,jimtNoG3WJA,250.0,hd,youtube#video
21285,VJt2_Kw4XJ8,58.0,hd,youtube#video
21286,wIWrlt_rYsg,18.0,hd,youtube#video
21287,gipwMveFgb0,58.0,hd,youtube#video
21288,8R1cljpdcnI,151.0,hd,youtube#video
21289,B6zacr4idMI,55.0,hd,youtube#video
21290,WxYiza2WbGs,59.0,hd,youtube#video
21291,s-ihZybCiSA,226.0,hd,youtube#video
21292,TluBXBmmmTs,433.0,hd,youtube#video
21293,fUEgRAzXh8E,26.0,hd,youtube#video
21294,j8b7EZ7dUw4,18.0,hd,youtube#video
21295,EradUIgwE4s,210.0,hd,youtube#video
21296,BRU7qZto3Q4,35901.0,hd,youtube#video
21297,Ix_2wl8yhbI,30.0,hd,youtube#video
21298,YNQWZ4uGrqc,4154.0,hd,youtube#video
21299,bSC5vnfM7ko,116.0,hd,youtube#video
21300,VpPik8mWo1M,9687.0,hd,youtube#video
21301,i_FtfdOKa2M,1743.0,hd,youtube#video
21302,sjq1OhMzSSU,3871.0,hd,youtube#video
21303,CPqFCdT7Lzo,261.0,hd,youtube#video
21304,NDeEk5BxxSc,210.0,hd,youtube#video
21305,z3fiWNsfI4E,647.0,hd,youtube#video
21306,KNYSwAo_VqI,188.0,hd,youtube#video
21307,YlqTLQipY-c,270.0,hd,youtube#video
21308,I0S59xqMM7A,72.0,hd,youtube#video
21309,TLjchSjWWjI,55.0,hd,youtube#video
21310,RK8EPOIRhiI,535.0,hd,youtube#video
21311,wAmhacsCg54,42898.0,hd,youtube#video
21312,D96KLcrLlL8,53.0,hd,youtube#video
21313,gipPw4qt8ho,471.0,hd,youtube#video
21314,Fyu4UL64m9g,58.0,hd,youtube#video
21315,hEGBI3KoUwo,71.0,hd,youtube#video
21316,4-wRAEAxx64,360.0,hd,youtube#video
21317,JDEroUsTRJk,136.0,hd,youtube#video
21318,DZEsprn9XrA,46.0,hd,youtube#video
21319,Sb4dBp_aNYs,221.0,hd,youtube#video
21320,bHEfz3A_eDY,21.0,hd,youtube#video
21321,KoOv1HaQ76w,632.0,hd,youtube#video
21322,Fn2vTUT-ofc,388.0,hd,youtube#video
21323,umM9OJNnSyQ,57.0,hd,youtube#video
21324,G13vdrLkVNc,152.0,hd,youtube#video
21325,L4quBEb4GrM,92.0,hd,youtube#video
21326,K6KeL0z9Rl8,21.0,hd,youtube#video
21327,iJ6fVE1dmOk,105.0,hd,youtube#video
21328,vKQtGvZYpr8,42896.0,hd,youtube#video
21329,mBBY6UvWeEY,135.0,hd,youtube#video
21330,TydSbHTaKvk,68.0,hd,youtube#video
21331,PbguWyuZ4Ts,5533.0,hd,youtube#video
21332,KG7IDsgykB8,419.0,hd,youtube#video
21333,rzKNIECPnZ0,164.0,hd,youtube#video
21334,b2iM9bPdAEs,1627.0,hd,youtube#video
21335,eaeAAmP53Yk,6306.0,hd,youtube#video
21336,gFSPCeW77uA,10161.0,hd,youtube#video
21337,CzGtpRJdS2Q,57.0,hd,youtube#video
21338,XiF1H-Ia1QQ,42596.0,hd,youtube#video
21339,Gi01dvSWnMk,35.0,hd,youtube#video
21340,2PUzlhYNIdg,57.0,hd,youtube#video
21341,gFwr2KxZ1pc,4030.0,hd,youtube#video
21342,DYPS1QKu6LI,55.0,hd,youtube#video
21343,ZEuvQ0BcFeo,57.0,hd,youtube#video
21344,uP7jQ4ttyJU,26.0,hd,youtube#video
21345,rDvl89cbk_I,456.0,hd,youtube#video
21346,JIi-zSFidL0,57.0,hd,youtube#video
21347,4y5amY0TLpE,53.0,hd,youtube#video
21348,tz4oKWZ1OA8,49.0,hd,youtube#video
21349,cWpTKowz5xs,122.0,hd,youtube#video
21350,s_St-TETJDE,30.0,hd,youtube#video
21351,mTRnLEMCWXE,68.0,hd,youtube#video
21352,5sfTGDH0YrY,219.0,hd,youtube#video
21353,jAzw5SVMgHM,47.0,hd,youtube#video
21354,emD6J1dC1uE,316.0,hd,youtube#video
21355,4G023-3JhVg,13179.0,hd,youtube#video
21356,C-iLtbqcT60,11308.0,hd,youtube#video
21357,PhGzDJADkl0,129.0,hd,youtube#video
21358,Iq9fZDdt-oQ,183.0,hd,youtube#video
21359,dI41CdFTk5Q,49.0,hd,youtube#video
21360,-29lM7_tiXM,51.0,hd,youtube#video
21361,mO0s6T19R1c,59.0,hd,youtube#video
21362,L7Jr8t7rZqg,284.0,hd,youtube#video
21363,Vj17UMjNncA,228.0,hd,youtube#video
21364,Irp5Hshsp_k,48.0,hd,youtube#video
21365,h3ktCf98mE4,65.0,hd,youtube#video
21366,WeOd80Q_hmU,48.0,hd,youtube#video
21367,uUG2z0abFJ8,58.0,hd,youtube#video
21368,PIpR8K9gGaM,151.0,hd,youtube#video
21369,VDYpGnn3HkI,36.0,hd,youtube#video
21370,RL_oo8CkDjU,81.0,hd,youtube#video
21371,z4xb3Vdqd4E,224.0,hd,youtube#video
21372,8sPyc-uYt9M,244.0,hd,youtube#video
21373,3IxetOijO6s,206.0,hd,youtube#video
21374,P3u7HKHAiRk,165.0,hd,youtube#video
21375,7nBsmkLhxqA,52.0,hd,youtube#video
21376,g9fbqyTvxJE,207.0,hd,youtube#video
21377,lWqAfoOfPtU,784.0,hd,youtube#video
21378,rOB5EJucEbA,56.0,hd,youtube#video
21379,ZBXWRtwud68,32296.0,hd,youtube#video
21380,fPrxZnYM8OE,52.0,hd,youtube#video
21381,uV59nUgk3BU,1093.0,hd,youtube#video
21382,tmew42Pua2k,57.0,hd,youtube#video
21383,_nRkeFJpjD4,228.0,hd,youtube#video
21384,bKthjEaNz90,197.0,hd,youtube#video
21385,kYSdpHZGNZM,32395.0,hd,youtube#video
21386,Dc32mYYTNrY,378.0,hd,youtube#video
21387,HW9hP7mE6Ac,26825.0,hd,youtube#video
21388,7wQw2TCiBmc,2020.0,hd,youtube#video
21389,xKsN8ilPuvY,495.0,hd,youtube#video
21390,glDkFEXd1QE,133.0,hd,youtube#video
21391,XmS7heZ5vG4,152.0,hd,youtube#video
21392,hQo9KVpRKBk,26.0,hd,youtube#video
21393,hwhT4R24nxI,180.0,hd,youtube#video
21394,ckL_OycTxkk,59.0,hd,youtube#video
21395,ATjC2RxMh-Y,9409.0,hd,youtube#video
21396,2Pa2K-eJlOY,750.0,hd,youtube#video
21397,CymBKQteTAw,59.0,hd,youtube#video
21398,66f8RgaMgIQ,44.0,hd,youtube#video
21399,OuQ8UcTVQN0,55.0,hd,youtube#video
21400,J9Em4iU04o8,6355.0,hd,youtube#video
21401,vHF6WzsL4dw,56.0,hd,youtube#video
21402,9UULt8NPMj8,123.0,hd,youtube#video
21403,dKmQililOak,40.0,hd,youtube#video
21404,64ALyWYV_T0,23.0,hd,youtube#video
21405,nFzsvmNJF4E,32.0,hd,youtube#video
21406,h4ikwTwLP6g,52.0,hd,youtube#video
21407,kY8Du5e718A,56.0,hd,youtube#video
21408,oXShCFgeP-U,85.0,hd,youtube#video
21409,MQLDCJnXzJw,13294.0,hd,youtube#video
21410,QSIuMRJEfi0,109.0,hd,youtube#video
21411,QgAeCO6LC4E,80.0,hd,youtube#video
21412,IIMrSgaU7Hk,675.0,hd,youtube#video
21413,3l9Eg1kmZx8,94.0,hd,youtube#video
21414,MnpskXjEQX4,42.0,hd,youtube#video
21415,10FMd8em3sg,59.0,hd,youtube#video
21416,7knFL69e-4A,7985.0,hd,youtube#video
21417,vt163uJdk-8,54.0,hd,youtube#video
21418,iRz7uRqPPVU,58.0,hd,youtube#video
21419,oB5TetvsV_I,285.0,hd,youtube#video
21420,QeuUhaKNdDc,2955.0,hd,youtube#video
21421,tJaMhbjhjvQ,192.0,hd,youtube#video
21422,Z3pPRQwsKnE,31.0,hd,youtube#video
21423,LkR3GNDB0HI,798.0,hd,youtube#video
21424,7GfkD7nLm5U,124.0,hd,youtube#video
21425,-v_1D3Au86M,24.0,hd,youtube#video
21426,Flz8nVngS58,1307.0,hd,youtube#video
21427,bvVOThU9z4A,27.0,hd,youtube#video
21428,rKLGSOUuFog,21431.0,hd,youtube#video
21429,s8cwXmZ2d94,6706.0,hd,youtube#video
21430,ZNGAltOfrhU,770.0,hd,youtube#video
21431,OouGmbwUpq8,57.0,hd,youtube#video
21432,LRhjnuWnmRU,156.0,hd,youtube#video
21433,J2aldGUmTr4,31.0,hd,youtube#video
21434,60Xbu6n77bU,187.0,hd,youtube#video
21435,ZMNaummDlgE,25504.0,hd,youtube#video
21436,2psiH_yXSuY,253.0,hd,youtube#video
21437,BgANq4MGtr8,1073.0,hd,youtube#video
21438,XU5EGRUvHts,140.0,hd,youtube#video
21439,QD_8ILPqMjQ,3789.0,hd,youtube#video
21440,and_JpGdyMM,39.0,hd,youtube#video
21441,hHstmkUJOg0,60.0,hd,youtube#video
21442,InDH9doAexY,779.0,hd,youtube#video
21443,1rzwADr0f6k,2581.0,hd,youtube#video
21444,O44m9SEuCYA,59.0,hd,youtube#video
21445,MKA9Q4EQ8Hc,388.0,hd,youtube#video
21446,sDWL30CzJT8,2023.0,hd,youtube#video
21447,MyhewePYQJg,324.0,hd,youtube#video
21448,WDC7DLGnGdI,306.0,hd,youtube#video
21449,NEAFCMuQUKg,9520.0,hd,youtube#video
21450,ZCdpLSikvYk,321.0,hd,youtube#video
21451,8jqHtoDZ5v0,2580.0,hd,youtube#video
21452,Vqt--GjRweM,73.0,hd,youtube#video
21453,1heDEePxFPU,110.0,hd,youtube#video
21454,H3XLM7DUhSY,364.0,hd,youtube#video
21455,YYfS1Z4n0kQ,102.0,hd,youtube#video
21456,mZgPjXU8iy8,64.0,hd,youtube#video
21457,gBHdmsM4Aao,173.0,hd,youtube#video
21458,cYH_-e0AKgU,53.0,hd,youtube#video
21459,m_34mufafYY,929.0,hd,youtube#video
21460,X3yblx6SrVc,115.0,hd,youtube#video
21461,zOABFX6fK9M,41.0,hd,youtube#video
21462,vV_Uh3rpMZE,329.0,hd,youtube#video
21463,v6CVtG3sHw4,7165.0,hd,youtube#video
21464,WYH6T_Ysmp4,44.0,hd,youtube#video
21465,BypWmtoCXUY,48.0,hd,youtube#video
21466,Vo2zPqyFr6c,230.0,hd,youtube#video
21467,EmG35nY99b4,233.0,hd,youtube#video
21468,mEybOIYuFkE,96.0,hd,youtube#video
21469,nVykmYOFHoc,21945.0,hd,youtube#video
21470,Kw14GqA9zw8,67.0,hd,youtube#video
21471,zm6FcvUNUHM,88.0,hd,youtube#video
21472,ZYPswjxzqs0,42.0,hd,youtube#video
21473,Dr0ij7RkBK8,2998.0,hd,youtube#video
21474,m-nglQT5OYA,74.0,hd,youtube#video
21475,GH33AYA_an8,91.0,hd,youtube#video
21476,2EHn0AP8Pp4,2693.0,hd,youtube#video
21477,_N_m_9uypzg,80.0,hd,youtube#video
21478,Jxr1MNz-ewA,251.0,hd,youtube#video
21479,KpHIxhG3eNE,54.0,hd,youtube#video
21480,vo7mkkcRmjo,6290.0,hd,youtube#video
21481,JHUkRPx1GgQ,42857.0,hd,youtube#video
21482,WebJv6d1Rxg,295.0,hd,youtube#video
21483,o1lFgCrATzY,80.0,hd,youtube#video
21484,IDn2K6nxm-g,57.0,hd,youtube#video
21485,i4agX3Ng88g,36.0,hd,youtube#video
21486,5rALlccwZRg,356.0,hd,youtube#video
21487,28Qnh6VuesY,179.0,hd,youtube#video
21488,g7OAyJzw9HY,52.0,hd,youtube#video
21489,58BLpakjBKc,4583.0,hd,youtube#video
21490,0nqfdT5SKeg,382.0,hd,youtube#video
21491,wGK4hPk6KHU,44.0,hd,youtube#video
21492,jr_yl5mhHKw,50.0,hd,youtube#video
21493,ClmVShwokMQ,44.0,hd,youtube#video
21494,F7k08t2pD3E,1766.0,hd,youtube#video
21495,Ub_PbUUVEmY,63.0,hd,youtube#video
21496,Pvjo5h5BSBs,38.0,hd,youtube#video
21497,3N_xkJLqUBA,2747.0,hd,youtube#video
21498,lNckoqrRFbU,393.0,hd,youtube#video
21499,MrbvjPj-ybA,7001.0,hd,youtube#video
21500,l5jOP_dTRvs,58.0,hd,youtube#video
21501,a1-SJX8o0cs,66.0,hd,youtube#video
21502,jCfxxGYUJM8,34806.0,hd,youtube#video
21503,GIGquTLaaz8,39.0,hd,youtube#video
21504,g2CTdicuAVM,216.0,hd,youtube#video
21505,eqzLIlt6TaY,969.0,hd,youtube#video
21506,wD21BB3EmCw,42901.0,hd,youtube#video
21507,yPDEUkOLELg,54.0,hd,youtube#video
21508,xQvUS6LAgY0,104.0,hd,youtube#video
21509,WINaa0eEDXY,54.0,hd,youtube#video
21510,OQIL_V3_cv0,11000.0,hd,youtube#video
21511,G7MVFq9n9CE,137.0,hd,youtube#video
21512,_t11qqPKKas,31.0,hd,youtube#video
21513,YgVY6PdpUPU,878.0,hd,youtube#video
21514,DGdu7ud5QZk,148.0,hd,youtube#video
21515,ZP8j881v_XM,226.0,hd,youtube#video
21516,GGGG4uNGCcg,3510.0,hd,youtube#video
21517,J4iMcFYgyV8,10736.0,hd,youtube#video
21518,HHA5tjqo5EU,41.0,hd,youtube#video
21519,BS3iichu5Hk,187.0,hd,youtube#video
21520,vn71-FA0qBA,768.0,hd,youtube#video
21521,QZIhhFOxOww,205.0,hd,youtube#video
21522,1csjLmEFgWw,3213.0,hd,youtube#video
21523,9Bj0XUaoaro,27461.0,hd,youtube#video
21524,pS9ZGaGhqck,54.0,hd,youtube#video
21525,VFBqot7Cg-M,13826.0,hd,youtube#video
21526,_Dy52VS9q34,314.0,hd,youtube#video
21527,Yl8krVIy85o,210.0,hd,youtube#video
21528,dER-CkPYzMs,49.0,hd,youtube#video
21529,PPI-oPs4OFQ,58.0,hd,youtube#video
21530,2U6tiV7z-lA,34.0,hd,youtube#video
21531,umLA79YopxI,20.0,hd,youtube#video
21532,3GwoGtSYa0U,53.0,hd,youtube#video
21533,9tSwVhjirWo,126.0,hd,youtube#video
21534,PTHU5IJLgkM,61.0,hd,youtube#video
21535,QlzS_HRI0IA,21.0,hd,youtube#video
21536,c6ETRzsZP-s,47.0,hd,youtube#video
21537,F05auHPF0DQ,58.0,hd,youtube#video
21538,sxmEXn7nLmI,113.0,hd,youtube#video
21539,1-SoT4iZu9Y,58.0,hd,youtube#video
21540,W_r88IvFX3A,17410.0,hd,youtube#video
21541,E6dlqEJKldw,292.0,hd,youtube#video
21542,t5OVK9Zi1W4,7086.0,hd,youtube#video
21543,QZ48T_f2kfI,20148.0,hd,youtube#video
21544,xxx1UCsXrkE,147.0,hd,youtube#video
21545,l3GQx9hkHEM,739.0,hd,youtube#video
21546,ixoVwyqRTZA,48.0,hd,youtube#video
21547,aJ7vBXzlNew,34.0,hd,youtube#video
21548,WZO-LrWm33Q,54.0,hd,youtube#video
21549,QWFUuPZXpQo,1917.0,hd,youtube#video
21550,l_vGjrSwT0U,53.0,hd,youtube#video
21551,O8Lye3aG0g0,56.0,hd,youtube#video
21552,qkz1IHo2QQo,90.0,hd,youtube#video
21553,7T1SsBR-Epc,1018.0,hd,youtube#video
21554,753PjL4jaqk,153.0,hd,youtube#video
21555,lhm6ndxW8Ag,188.0,hd,youtube#video
21556,vCVsrJyIEiY,54.0,hd,youtube#video
21557,5AyKV1IN9Do,313.0,hd,youtube#video
21558,wpv9I33oeP4,81.0,hd,youtube#video
21559,mLgDNCmLiwA,242.0,hd,youtube#video
21560,Pk0Jhuj5O9s,190.0,hd,youtube#video
21561,fA7eONwQlBY,30380.0,hd,youtube#video
21562,ABz_VHBs0LE,1091.0,hd,youtube#video
21563,8VKbC5gkoa4,58.0,hd,youtube#video
21564,lkBbbK40dk4,1021.0,hd,youtube#video
21565,hCQSu-1a_e0,71.0,hd,youtube#video
21566,mr_2EUDXaMU,538.0,hd,youtube#video
21567,8SvVHnm73Ug,10787.0,hd,youtube#video
21568,HajkitdeigU,54.0,hd,youtube#video
21569,PcIGctRyPHo,3000.0,hd,youtube#video
21570,_Cczno_KVeo,55.0,hd,youtube#video
21571,2rYEIOHzxts,30529.0,hd,youtube#video
21572,YtdiNMkvhBs,156.0,hd,youtube#video
21573,g8brwaxbB_U,27.0,hd,youtube#video
21574,pDX1AoQARrE,181.0,hd,youtube#video
21575,Lg6h_0AgKy4,373.0,hd,youtube#video
21576,umtiXI3KDm8,69.0,hd,youtube#video
21577,JBhNGMKcRzY,66.0,hd,youtube#video
21578,aB6AQBAmqio,36.0,hd,youtube#video
21579,fN5qdi4lGBI,91.0,hd,youtube#video
21580,2qOd4y1r_pA,100.0,hd,youtube#video
21581,phYW-Pd7s1w,5449.0,hd,youtube#video
21582,mQNwU9IRq4w,50.0,hd,youtube#video
21583,sBhn4p2I83A,65.0,hd,youtube#video
21584,dtTogocPDAo,187.0,hd,youtube#video
21585,5q_33xrajdk,59.0,hd,youtube#video
21586,527ySwo4vEQ,75.0,hd,youtube#video
21587,NHSdsQdEJns,506.0,hd,youtube#video
21588,HJ6__A9sw_s,43.0,hd,youtube#video
21589,MQIHLlic104,146.0,hd,youtube#video
21590,r_NxVNbA034,234.0,hd,youtube#video
21591,Hiqg_tKKEnM,59.0,hd,youtube#video
21592,4CukfDmSOO4,58.0,hd,youtube#video
21593,buGY3pp1jgk,202.0,hd,youtube#video
